id	desc
82052602	During the turn a "Gagaga" monster you control was destroyed by battle and sent to the Graveyard: Special Summon from your Graveyard as many monsters as possible that were destroyed by battle this turn, in face-up Defense Position, then take 600 damage for each monster Special Summoned by this effect. You can only activate 1 "Gagagaback" per turn.
82065276	A strange warrior from another dimension.
82085295	You can reveal 1 Ritual Monster in your hand; Special Summon both this card from your hand and 1 "Impcantation" monster from your Deck, except "Impcantation Penciplume". If this card is Special Summoned from the Deck: You can target 1 Ritual Monster in your GY; add it to your hand. You can only use 1 "Impcantation Penciplume" effect per turn, and only once that turn. You cannot Special Summon monsters from the Extra Deck.
82085619	The peacemaker among monsters.
82099401	FLIP: Excavate the top 2 cards of your Deck, then add 1 of them to your hand, then place the other on the bottom of your Deck.
82103466	Cannot be Normal Summoned/Set. Must be Special Summoned by its own effect. If a monster(s) you control is destroyed by an opponent's attack or card effect: You can pay half your LP; Special Summon this card from your hand. Cannot be targeted by card effects. If this card attacks an opponent's monster, during the Damage Step only, negate the effects of that monster while it is face-up on the field (but its effects can still be activated), also its ATK becomes half its original ATK. Once per battle, if this card battles, during damage calculation (Quick Effect): You can make this card's ATK become equal to the highest original ATK on the field (your choice, if tied).
82108372	This card gains 200 ATK for each Fairy-Type monster in your Graveyard.
82112775	Once per turn, you can discard 1 Spell Card to Special Summon 1 of your removed from play monsters.
82114013	[INVALID_DATA]
82116191	This card gains 200 ATK each time a Plant-Type monster is sent from the field to the Graveyard.
82140600	Target 5 "Noble Knight" monsters in your Graveyard, including at least 1 "Artorigus" monster and at least 1 "Laundsallyn" monster; banish those targets, and if you do, destroy all cards on the field.
82162616	If you control a "Photon" or "Galaxy" monster: Target 1 Xyz Monster you control; Special Summon from your Extra Deck, 1 "Photon" or "Galaxy" Xyz Monster that is 4 Ranks higher than that target, by using that target as material. (This is treated as an Xyz Summon. Transfer its materials to the Summoned monster.) You can only activate 1 "Eternal Galaxy" per turn.
82176812	FLIP: Target 1 Spell/Trap Card your opponent controls; destroy it.
82197831	[INVALID_DATA]
82199284	This card cannot declare an attack unless you return 1 card you control to the hand.
82213171	If this card is Normal Summoned: Banish 1 or more DARK monsters from your GY, and if you do, this card gains 400 ATK for each, until the end of this turn.
82224646	[INVALID_DATA]
82257671	[INVALID_DATA]
82257940	Both players banish 1 card from their Decks, face-down, and if they do, during the End Phase of this turn, both players add to their hands the card their opponent banished by this effect.
82260502	Your opponent cannot select a face-down Defense Position monster as an attack target.
82263578	If there are no other cards on the field: Target 1 WATER or WIND monster in your Graveyard; add that target to your hand.
82270047	Equip only to a Psychic-Type "Kozmo" monster. It gains 500 ATK and DEF, it can make up to 2 attacks on monsters during each Battle Phase, also if it attacks a Defense Position monster, inflict piercing battle damage to your opponent. If this card is sent from the field to the Graveyard: You can pay 800 LP; add this card to your hand. You can only use this effect of "Kozmo Lightsword" once per turn.
82293134	During the End Phase of the turn this card was Normal Summoned: Destroy this card. When this card is sent to the Graveyard: Add 1 "Heraldic Beast" monster from your Deck to your hand, except "Heraldic Beast Leo". You can only use this effect of "Heraldic Beast Leo" once per turn.
82301904	Cannot be Normal Summoned/Set. Must be Special Summoned (from your hand) by banishing 1 LIGHT and 1 DARK monster from your GY. Once per turn: You can pay 1000 LP; send as many cards in both players' hands and on the field as possible to the GY, then inflict 300 damage to your opponent for each card sent to the opponent's GY by this effect. You cannot activate other cards or effects during the turn you activate this card's effect.
82308875	[INVALID_DATA]
82315403	[INVALID_DATA]
82315772	If you control 2 or more "Heraldic Beast" monsters, you can Special Summon this card (from your hand).
82319644	If this card is Tribute Summoned: You can destroy any number of face-up monsters your opponent controls whose combined ATK is less than or equal to the original ATK of the monster Tributed to Tribute Summon this card.
82321037	If this card is in your hand: You can destroy 2 other monsters in your hand and/or face-up on your field, including a WATER monster, and if you do, Special Summon this card, and if you do that, you can banish up to 2 Spell/Trap Cards from your opponent's field and/or Graveyard, if both the destroyed monsters were WATER. If this card is destroyed by card effect: You can Special Summon 1 non-WATER Wyrm-Type monster from your Deck in Defense Position. You can only use each effect of "True King Bahrastos, the Fathomer" once per turn.
82324105	Send 2 cards from your hand to the GY; Special Summon 2 "Soul Tokens" (Fiend/DARK/Level 1/ATK 0/DEF 0). They cannot be Tributed except for a Tribute Summon.
82324106	Special Summoned with the effect of "Limit Impulse". This Token cannot be Tributed, except for a Tribute Summon.
82324312	If this card successfully attacks directly, you can look at 1 random card in your opponent's hand. If it is a Spell Card, send it to the Graveyard. If this card attacks, it is changed to Defense Position at the end of the Battle Phase. This card's battle position cannot be changed until the end of your next turn, except with a card effect.
82340056	When your opponent's monster declares a direct attack while you have 3000 or less LP: Negate the attack, and if you do, Special Summon 2 "Ceremonial Tokens" (Rock-Type/EARTH/Level 1/ATK 0/DEF 0), and if you do that, add 1 "Earthbound Immortal" card, "Earthbound Revival", or "Roar of the Earthbound" from your Deck to your hand. "Ceremonial Tokens" cannot be Tributed, except for a Tribute Summon of an "Earthbound Immortal" monster, and cannot be used as Synchro Material.
82340057	Special Summoned with the effect of "Offering to the Immortals". This Token cannot be Tributed, except for a Tribute Summon of an "Earthbound Immortal" monster, and cannot be used as Synchro Material monsters.
82361206	When the equipped monster inflicts Battle Damage to your opponent, you can select up to 2 monsters in your opponent's Graveyard, and remove them from play.
82377606	You can Tribute this card to select 1 face-up "Ally of Justice" monster you control and double its original ATK until the End Phase of this turn.
82382815	If you control a Level 7 or higher Normal Monster, when a monster would be Summoned OR a Spell/Trap Card is activated: Negate the Summon or activation, and if you do, destroy that card.
82385847	If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). You can only Special Summon "Dinowrestler Pankratops" once per turn this way. (Quick Effect): You can Tribute 1 "Dinowrestler" monster, then target 1 card your opponent controls; destroy it. You can only use this effect of "Dinowrestler Pankratops" once per turn.
