id	type
36099620	524290
36100154	131074
36107810	4129
36111775	2
36119641	17
36121917	17
36151751	17
36183881	4
36197902	131076
36205132	33
36211150	17
36227804	33
36239585	33
36247316	4
36256625	97
36261276	4
36262024	33
36278828	33
36280194	4
36304921	17
36318200	33
36322312	33554465
36328300	4
36331074	33
36352429	33
36354007	33
36354008	33
36361633	4
36368606	4
36376145	4
36378044	131076
36378213	33
36405256	33
36407615	8225
36415522	131076
36426778	33
36429703	67108897
36442179	4129
36458063	4
36468556	4
36472900	33
36484016	2
36492575	33
36499284	131074
36521459	33554465
36523152	33
36527535	33
36553319	33
36560997	131074
36562627	131074
36565699	4129
36569343	33
36584821	33
36586443	4
36607978	262146
36614113	16777249
36623431	2
36625827	33
36629203	33
36630403	4129
36643046	33
36668118	524290
36687247	33
36690018	4
36693940	4
36694815	33
36704180	33
36708764	65538
36717258	4129
36730805	65538
36733451	33
36734924	4129
36736723	33
36737092	2
36750412	4129
36757171	8388641
36768783	67108897
36776089	8388641
36795102	33
36809777	4
36821538	17
36834155	33
36841733	97
36849933	161
36857073	8225
36868108	4
36870345	4129
36894320	131076
36898537	8225
36904469	17
36916401	2
36931229	33
36935434	4
36953371	8225
36956512	33
36970611	131076
36975314	131076
36995273	131074
36996508	17
37007105	65538
37011715	65538
37021315	33
37038993	12321
37043180	33
37053871	131076
37055344	131076
37057012	97
37057743	8388641
37061511	161
37083210	4
37101832	2097185
37104630	33
37115575	33554465
37115973	33
37119142	33
37120512	262146
37129797	67108897
37132349	33
37160778	17
37164373	8388641
37168514	33
37169670	33554465
37192109	8225
37195861	33
37198732	2
37209439	131076
37231841	131074
37241623	1048580
37243151	17
37256334	16777249
37261776	97
37265642	17
37267041	33554465
37279508	8388641
37300735	4129
37310367	33
37313348	17
37313786	4
37318031	2
37322745	524290
37337327	67108897
37349495	33
37351133	33
37354507	67108897
37364101	262146
37383714	4
37390589	4
37390590	4
37406863	2
37412656	4
37414347	67108897
37421075	4
37421579	65
37433748	33
37436476	131076
37440988	97
37444964	4
37445295	2101281
37457534	262146
37469904	2
37474917	8225
37480144	65538
37507488	4
37511832	65538
37520316	2
37534148	262146
37557626	33
37561138	2
37576645	4
37580756	4
37620434	2097185
37626500	130
37630732	2
37649320	8388641
37663536	97
37675138	33
37675907	12321
37679169	33
37684215	262146
37694547	524290
37721209	33
37742478	33
37744402	2097185
37745740	33
37745919	2
37752990	16777249
37780349	33
37781520	33
37792478	33
37798171	33
37803172	33
37803970	2
37806313	33
37812118	2
37818794	97
37820550	262146
37829468	33
37869028	33
37880706	67108897
37890974	131076
37910722	8225
37926346	8388641
37931734	4
37953640	4129
37955049	33
37957847	33
37970940	2097185
37984162	33
37984331	33
37991342	16777249
37993923	8225
38007744	33
38026562	8388641
38030232	67108897
38030233	16401
38033121	33
38033122	33
38033123	33
38033124	33
38033125	33
38033126	33
38035986	17
38041940	33
38041941	16401
38049541	4129
38049934	4
38053381	524290
38053382	16401
38107923	33
38109772	33
38116136	17
38120068	2
38124994	33
38142739	17
38143903	131076
38148100	8225
38167722	4
38173725	33
38179121	2
38180759	8388641
38199696	2
38203732	2
38210374	33
38247752	2097185
38250531	8388641
38267552	33
38273745	8388641
38275183	1048580
38277918	17
38280762	33554465
38289717	17
38296564	131076
38299233	131076
38318146	131076
38325384	65538
38331564	33
38342335	67108897
38354937	8225
38363525	2
38369349	37748769
38383368	33
38395123	65538
38406364	67108897
38411870	4
38430673	65538
38445524	17
38450736	33
38459905	65538
38468214	2081
38479725	33
38480590	33
38491199	33
38492752	33
38495396	8388641
38502358	67108897
38517737	33554465
38520918	33
38522377	33554465
38525760	33
38528901	33
38532954	65538
38538445	545
38552107	262146
38562933	4129
38568567	2
38572779	33
38576155	131074
38589847	131074
38601126	33
38606913	4
38643567	4
38667773	33
38670435	33
38679204	4129
38680149	2
38695361	33
38699854	2
38723936	2
38730226	33
38737148	33554465
38742075	33
38757297	33
38761908	4
38777931	4
38783169	1057
38784726	130
38814750	33558561
38815069	2097185
38834303	2
38837163	33554465
38844957	4
38848158	65538
38891741	1048580
38898779	33554465
38916461	17
38916526	33
38942059	17
38943357	2
38955728	4113
38960450	4
38973775	33
38975369	545
38981606	33
38982356	17
38988538	16777249
38992735	131074
38999506	17
39000945	16777249
39004808	17
39019325	4
39024589	16777249
39030163	8388641
39033131	4
39037517	33
39041729	2
39064822	67108897
39091951	33
39111158	17
39118197	33
39122311	131076
39131963	131076
39139935	8388641
39153655	16777249
39163598	4
39168895	33
39175982	17
39180960	2097185
39185163	33
39188539	33
39191307	33
39229392	33
39238953	2
39239728	17
39246582	33
39256679	17
39260991	33
39261576	2
39271553	4129
39272762	8388641
39275698	2
39276790	1048580
39284521	33554465
39299733	1057
39303359	2081
39343610	33
39357122	2081
39373426	131076
39387565	131076
39389320	33
39392286	33
39399168	130
39402797	8225
39432962	33
39439590	33
39440937	65538
39454112	131076
39475024	8225
39477584	8225
39505816	33
39507162	33
39512984	97
39526584	4
39528955	67108897
39531794	131076
39537362	131076
39552864	17
39564736	65538
39581190	33
39618799	161
39622156	8388641
39648965	33
39672388	33
39674352	17
39695323	33
39699564	33
39701395	2
39703254	33
39711336	33554465
39712330	131076
39719977	2
39730727	524290
39732186	33
39751093	545
39751094	545
39752820	67108897
39753577	4
39761138	33
39765115	4
39765958	8225
39774685	262146
39778366	4
39806198	33
39817919	545
39823987	8225
39829561	33
39838559	524290
39853199	33
39890958	1057
39892082	33
39897277	262146
39900763	4
39905966	33
39910367	524290
39913299	2
39956951	2
39964797	12321
39967326	4
39972129	8388641
39972130	16401
39978267	33
39980304	4
39984786	33
39987164	8388641
39996157	130
39998992	67108897
40003819	65538
40005099	524290
40012727	4
40028305	33
40044918	33
40048324	4129
40061558	33
40080312	97
40089744	524290
40101111	97
40110009	2
40133511	33
40140448	33
40143123	33
40155554	4113
40159926	4129
40160226	33
40164421	4129
40172183	131076
40173854	65
40177746	33
40189917	33
40196604	17
40200834	17
40204620	131076
40213117	33
40216089	67108897
40217358	33
40225398	33
40227329	16777249
40230018	2
40240595	33
40252269	131074
40253382	4
40267580	2097185
40279770	4
40318957	16777249
40320754	33
40343749	33
40348946	4129
40350910	2
40364916	131074
40371092	33
40374923	17
40383551	65538
40384720	33
40387124	17
40390147	8388641
40391316	97
40392714	33554465
40398073	33
40410110	33
40418351	97
40424929	8388641
40428851	33
40441990	33
40450317	2
40453765	33
40465719	4
40473581	545
40502912	33
40509732	8225
40516623	16777761
40522482	2
40529384	8225
40542825	33
40555959	131076
40575313	17
40583194	4129
40591390	33
40605147	1048580
40607210	33
40619741	33
40619825	262146
40633297	131076
40634253	33
40636712	97
40640057	33
40640058	33
40640059	33
40659562	33
40663548	33
40666140	33
40669071	67108897
40672993	33
40695128	545
40703222	65538
40703223	16401
40703393	2
40732515	33
40736921	131076
40737112	33
40771118	131076
40817915	33
40826495	17
40830387	262146
40838625	4
40844552	4129
40844553	16401
40854197	97
40854824	65538
40867519	33
40884383	33
40894584	33
40907115	33
40908371	8225
40916023	33554465
40921545	33
40921744	33
40933924	33
40937767	33
40941889	33
40945356	33
40971261	131074
40975574	4129
40991587	33
40998517	33
41006930	33
41039846	33
41061625	17
41077745	33
41089128	33
41090784	33
41091257	33
41097056	2
41098335	33
41113025	33
41114306	33554465
41128647	524290
41139112	2
41141943	33
41142615	2
41147577	8388641
41158734	33
41160533	33
41160595	2
41172955	33
41175645	33554465
41181774	33
41182875	130
41197012	4
41201386	2
41201555	33
41209827	97
41209828	97
41218256	17
41224658	33
41230939	33
41232647	97
41234315	4
41248270	67108865
41249545	33
41269771	33
41302052	67108897
41306080	33
41307269	33
41309158	8388641
41329458	33
41329459	16401
41356845	4
41356846	4
41359411	262146
41367003	65538
41375811	8388641
41382147	33
41386308	33
41392891	17
41396436	17
41398771	4
41403766	17
41410651	262146
41420027	1048580
41422426	17
41426869	130
41431329	4129
41436536	97
41440148	33
41440817	4
41442341	33
41456841	33554465
41458579	1048580
41462083	65
41462084	65
41463181	67108897
41463182	67108897
41470137	33
41475424	4
41482598	131074
41493640	33
41510920	1048580
41517789	8225
41517968	97
41544074	65
41554273	4
41562624	33
41578483	97
41587307	262146
41589166	33
41613948	33
41620959	2
41628550	33
41639001	33
41659072	8225
41685633	97
41705642	33
41721210	97
41722932	2
41729254	33
41735184	65538
41741922	33
41753322	33
41762634	17
41767843	33
41782653	33554465
41788781	4129
41803903	65538
41855169	33
41858121	2
41859700	33
41867019	131076
41872150	33
41902352	4129
41916534	33
41925941	4
41927278	262146
41930553	131076
41933425	2
41940225	65538
41949033	17
41952656	33
41978142	33
41999284	67108897
42002073	16777249
42006475	33
42009836	33
42015635	524290
42023223	33
42024143	33
42029847	33
42035044	33
42035045	33
42055234	33
42071342	17
42079445	4
42082363	33
42110434	4129
42110604	8225
42129512	17
42143067	33
42149850	262146
42155488	4129
42160203	8388641
42167046	131076
42172465	4
42175079	4
42199039	262146
42216237	8225
42233477	131076
42237854	131076
42239546	33
42256406	33
42280216	33
42291297	8225
42303365	4129
42309337	1048580
42314669	2
42328171	33
42338879	4129
42348802	17
42364257	4
42364374	33
42378577	131076
42386471	4194337
42388271	33
42391240	33
42418084	17
42421606	8388641
42425831	131076
42429678	4129
42431843	17
42444868	1048580
42461852	524290
42463414	33
42472002	33
42502956	2
42534368	2
42541548	33
42542842	4129
42548470	2
42551040	33
42562690	33
42566602	12321
42578427	4
42589641	8388641
42591472	17
42592719	33
42598242	2
42599677	17
42600274	33
42625254	17
42632209	8225
42647539	33
42664989	2
42671151	4
42671152	16401
42679662	2097185
42682609	33
42685062	4129
42703248	2
42709949	262146
42713844	2097185
42717221	97
42737833	33
42752141	8388641
42776855	131076
42776960	4
42790071	33
42793609	4
42810973	8225
42829885	2
42851643	33
42868711	33
42874792	33
42878636	33
42880485	16777249
42883273	33
42899204	131076
42901635	33554465
42908201	33
42921475	2097185
42925441	131076
42940404	1057
42941100	17
42945701	4
42956963	4
42956964	16401
42969214	33
42994702	33
43002864	33
43011492	65538
43014054	33
43017476	33
43034264	524290
43040603	2
43047672	8388641
43061293	4
43096270	17
43114901	2081
43138260	33
43140791	2
43140792	16401
43147039	33554465
43175858	524290
43191636	2081
43202238	8225
43225434	65538
43228023	97
43230671	17
43237273	33
43241495	16777249
43250041	4
43262273	4
43266605	33
43268675	33
43316238	33
43318266	33
43332022	4129
43340443	1048580
43341600	4
43352213	17
43359262	33
43366227	8225
43378048	97
43378076	545
43383478	65538
43385557	8225
43387895	97
43405287	4
43411769	33
43413875	33554465
43417563	130
43422537	2
43426903	33
43434803	2
43436049	33
43452193	4
43455065	65538
43464884	4129
43476205	65538
43487744	4
43490025	8388641
43500484	17
43509019	131076
43513897	33
43528009	2
43530283	33
43534808	33
43543777	545
43573231	33
43577607	131074
43580269	33
43583400	33
43586926	33
43598843	33
43641473	65538
43642620	33
43644025	131074
43658697	2
43661068	2
43664494	131074
43664495	16401
43694075	130
43694481	33
43694650	33
43697559	33
43698897	131074
43708041	131076
43708640	33
43711255	131074
43714890	33
43716289	2097185
43722862	33
43730887	33
43735670	67108897
43748308	33
43751755	33
43785278	16777233
43791861	33
43793530	17
43797906	33
43803845	2081
43813459	4
43839002	65538
43841694	2
43845801	2
43857222	16781329
43886072	67108897
43889633	131076
43892408	97
43892409	97
43898403	65538
43905751	17
43906884	4
43912676	524290
43925870	8225
43930492	33
43932460	8225
43959432	131076
43973174	2
43994202	4
44009443	33554465
44026393	33
44026394	16401
44028461	4
44035031	8225
44046281	131076
44052074	2
44052075	16401
44072894	2097185
44073668	17
44088292	2081
44095762	4
44097050	67108897
44097051	16401
44125452	33
44133040	262146
44139064	524290
44155002	8225
44161893	33
44163252	33
44178886	33
44179224	16777249
44182827	131074
44186624	33
44203504	17
44209392	4
44223284	33
44236692	33
44250812	33
44256816	2
44273680	33
44287299	17
44311445	8388641
44330098	33
44330099	16401
44335251	33
44341034	33
44352516	524290
44364077	33
44364207	33
44373896	97
44394295	2
44397496	4
44405066	8388641
44424095	2
44430454	17
44436472	33
44472639	4
44481227	16777249
44487250	1048580
44505297	8388641
44508094	8225
44508095	8225
44509529	97
44509898	4
44519536	17
44536921	4
44584775	131076
44586426	33
44586427	16401
44595286	4
44612603	4
44635489	33
44640691	33
44656450	33
44656491	131074
44663232	33
44665365	161
44676200	4
44680819	33
44682448	33
44686185	33
44689688	33
44689689	16401
44702857	33
44710391	524290
44716890	131076
44717069	33
44729197	33
44762290	262146
44763025	2
44763696	4
44771289	2
44789585	33
44790889	33
44792253	33
44800181	33
44811425	2097185
44852429	8225
44860890	33
44865098	17
44874522	33
44877690	545
44883600	131074
44883830	2
44887817	131074
44891812	33
44901281	1048580
44910027	33
44913552	33
44920699	131076
44928016	33
44935634	33
44944304	16777249
44947065	131074
44954628	33
44956694	33
44968459	65538
44968687	33554465
45002991	67108897
45010690	33
45014450	16777313
45023678	33
45025640	33
45033006	33
45037489	8225
45041488	33
45042329	17
45045866	33
45072394	131074
45078193	33
45082499	33
45103815	16777233
45118716	33
45121025	17
45133463	4
45141013	2
45141844	2097185
45148985	33554465
45159319	33
45170821	97
45178472	4
45184165	33
45195443	33
45206713	33
45215225	16777249
45215453	8225
45221020	33
45222299	161
45231177	65
45231178	65
45247637	262146
45282603	33
45283341	4
45286019	33
45298492	8225
45305419	262146
45311864	2
45313993	33
45349196	97
45358284	33
45379225	8225
45383307	524290
45410988	130
45425051	33
45439263	4129
45450218	33
45452224	545
45458027	33554465
45462149	67108897
45462639	33
45467446	33
45483489	33
45496268	33
45500495	8225
45531624	33
45533023	8388641
45547649	33
45584727	2
45586855	4129
45591967	16777249
45593005	33
45593826	33
45620686	33
45627618	25165857
45644898	4129
45651298	33
45653036	4
45659520	33
45662855	2081
45666710	65538
45667991	16777249
45688586	33
45702014	33
45702357	2097185
45705025	33
45711266	33
45725480	2
45730592	1048580
45742626	8388641
45778242	33
45778932	524290
45801022	33
45803070	33
45809008	2
45812361	33
45815891	8193
45819647	67108897
45836982	33
45869829	65538
45871897	33
45885288	33
45894482	33
45895206	2
45898858	2
45906428	2
45909477	17
45939611	33
45939841	65538
45943123	2
45945685	17
45948430	130
45950291	2
45955628	33
45960523	33
45974017	131074
45985838	33
45986603	262146
46005939	2
46008667	262146
46009906	262146
46031686	1048580
46035545	16777249
46037213	33
46044841	4129
46052429	130
46060017	131074
46066477	2
46083111	2097185
46083380	131074
46089249	2
46104361	33
46128076	33
46130346	2
46132282	8225
46136942	16777249
46145256	33
46159582	130
46173679	65538
46173680	16401
46173681	16401
46181000	131074
46195773	8225
46232525	2
46237548	33
46239604	33
46241344	67108897
46247282	33554465
46247516	17
46253216	4
46259438	4
46263076	33
46271408	2
46272804	33
46290741	33
46291010	33
46294982	33
46303688	33
46337945	4
46354113	97
46363422	33
46372010	131074
46384403	33
46384672	33
46404281	33
46411259	2
46425662	33
46427957	161
46448938	65538
46457856	17
46461247	2097185
46474915	17
46480475	131076
46500985	524290
46502013	131076
46502744	33
46508640	33
46534755	17
46552140	524290
46565218	33
46571052	33
46572756	33
46589034	33
46606977	33
46609443	4129
46613515	33
46647144	33
46647145	16401
46652477	4
46656406	4
46657337	33
46659709	33
46668237	33
46696593	65
46700124	33
46701379	33
46710683	4129
46718686	17
46724542	67108897
46759931	97
46772449	8388641
46796664	16777249
46820049	33
46821314	17
46833854	33
46848859	33
46864967	17
46871387	8388641
46874015	4
46895036	8388641
46897277	4129
46898368	2
46910446	262146
46918794	2
46924949	33
46925518	33
46935289	67108897
46947713	67108897
46955770	33
46961802	2
46967601	262146
46984349	131076
46986414	17
46986415	17
46986416	17
46986417	17
46986418	17
46986419	17
46986420	17
47013502	33
47017574	8388641
47025270	33
47027714	33554465
47030842	33
47060154	17
47060347	131076
47075569	16777249
